sound_id,category_1,prob_1,category_2,prob_2,category_3,prob_3,category_4,prob_4,category_5,prob_5
595472,13,0.24647509833305048,16,0.12910511597772187,10,0.12157037133800178,14,0.09464158193465277,21,0.06592581944848722
631704,17,0.3896553865902554,11,0.31170045355958925,22,0.13033520981690963,0,0.06393450134932324,4,0.024110643948439002
580511,23,0.16357170493909548,1,0.14083268004772406,16,0.09092811984643044,14,0.06327335267702873,22,0.051766577902085144
636725,23,0.15748801447059735,8,0.15030984384586682,12,0.1391058171172272,9,0.10446930216956389,2,0.10109563545847168
216048,11,0.27453019595436423,17,0.2570257483384984,6,0.18133901054842022,20,0.07218395858436175,15,0.04422378453582959
547558,1,0.10340184433507249,13,0.08788157316355778,19,0.08019940140490896,21,0.07478299043288571,20,0.06449296876899333
669671,10,0.32725336828776946,13,0.1694894182438,2,0.08061362851735451,21,0.07315551144137424,8,0.07173858953272516
587264,16,0.26177523013951165,2,0.12622851218011305,8,0.11144767741853327,10,0.07266580087315797,13,0.06710747465234561
451312,17,0.6154438649700027,22,0.10090961712767828,11,0.09642778651680077,4,0.08715611970428976,0,0.04291806899869148
415882,7,0.1189687864669762,0,0.10566581907299309,20,0.0996851528904807,22,0.08136862693858544,4,0.07816437714024571
2426,4,0.3243548410223385,17,0.14976658941525894,0,0.10726147596269608,22,0.0836391326280305,15,0.07598500314874869
538713,14,0.25887378949629736,10,0.13202941217789702,16,0.11309190920626176,13,0.07618707534189868,5,0.05903042174914975
331373,17,0.27614797838456273,20,0.25000855371563885,11,0.1580033800749735,0,0.06504196937796576,4,0.05026548429982611
215729,3,0.14195493918762628,7,0.11745769347751939,23,0.11213649577716,1,0.06774710201689814,14,0.06632704513200005
84588,6,0.45125838721418127,17,0.11374884465649558,25,0.10240282082082808,11,0.06903792805694038,7,0.05371651870649962
271628,14,0.328284511809445,24,0.21385856727940547,1,0.06507757552098693,23,0.06463837182848695,16,0.056592033321991406
184598,20,0.1880307793182043,7,0.12749962505521198,11,0.12739867055848228,19,0.09599521064839228,17,0.0741750810644788
216913,20,0.16502878067594834,19,0.10175056940647727,7,0.09557720986561712,15,0.08936658730992733,23,0.06953963332949334
653674,0,0.3072657797737833,22,0.201108305441876,3,0.1922466778992942,11,0.09370992079297998,17,0.04772031692792949
236331,7,0.286814793326703,20,0.10963270232785426,18,0.10806298720819421,5,0.060112528836755184,23,0.05816713890848867
678661,7,0.25832206986404893,20,0.2125694391028872,3,0.11276238146092017,11,0.06927956999293364,19,0.054300210256105146
585631,7,0.3111537702123488,12,0.15585144813307497,2,0.11646586204677922,9,0.07129400726751788,16,0.0608872378912135
426229,15,0.12436912678592603,19,0.10233187338921466,7,0.0819532747385416,18,0.07375825598980383,5,0.06407355713488716
592586,15,0.25700498675137035,20,0.2319575137605473,7,0.1579639442894537,0,0.05491490203825199,5,0.048609617628365985
631683,0,0.3507184376779705,22,0.28412385062462064,17,0.10349354033568833,4,0.06953471124144062,3,0.06287621474525408
529715,5,0.12203199576123094,15,0.10031524164531956,25,0.095581305501448,19,0.06894163054500865,0,0.0662491992865268
241565,3,0.3052957524624744,11,0.21007670415941726,18,0.11344120019673451,17,0.11267627533335588,22,0.07445392652495501
270898,20,0.14854486831185887,17,0.1264217516055281,7,0.1184345321362274,22,0.10922397468604854,0,0.0878814544051371
432303,17,0.5893549033964086,11,0.14702116095057577,22,0.042842375137058464,4,0.03708053121338012,0,0.03224326472187756
512966,8,0.12037232775887002,21,0.11620244529122122,19,0.10169599974802693,13,0.07750552292523132,20,0.06816857541807327
686268,15,0.2685559407917141,20,0.23320139651046404,7,0.13170208415694912,11,0.11458200043097412,17,0.09932962235535278
584242,17,0.32295059625126155,20,0.20373000040424472,11,0.16102043755886566,7,0.10259231446291729,15,0.043449822547710154
534751,17,0.4465021919146034,15,0.18254472261632362,11,0.13920707393955975,20,0.06539282437349006,4,0.055036615133466756
555362,15,0.4001745584357451,17,0.25638275124690607,20,0.07318778980795272,11,0.07297317551250325,0,0.045135847517522046
579264,11,0.2616634815586642,17,0.17413951273041,15,0.16873909594898986,20,0.12669373975499895,6,0.05719926129988048
686666,20,0.23468424849803696,7,0.16077131657429428,15,0.10867891555740619,19,0.0812067768575346,9,0.05300402498656704
487601,20,0.21040416055763128,17,0.18335934921791636,15,0.169032662230592,11,0.12666479703116343,0,0.05049414520304806
528502,20,0.2896236840077911,7,0.1558595630814668,15,0.14888637360665857,17,0.06000582092824494,11,0.05381452322610819
28778,20,0.19462919769660855,25,0.1076020899768712,19,0.08882148005746136,7,0.08378552642251494,15,0.05760326557029386
518782,16,0.42730561105286513,10,0.1660157311013241,13,0.07908291085477387,23,0.06549290516295,14,0.034480091861301146
642216,3,0.5175547951380962,0,0.1457084030515874,17,0.0643485573116068,22,0.04901048025179075,7,0.04245397286854899
175227,20,0.25358749097227123,15,0.11841116750457693,19,0.08337970753319107,7,0.08023250445976213,18,0.0600210150384014
393796,7,0.25632583303178486,20,0.11004994595782318,18,0.07943562427863143,8,0.06798632286072935,9,0.05641179786490644
213954,1,0.19591703957805465,14,0.1101433099829152,10,0.08603310084003811,8,0.061090341664504076,13,0.05714344603067634
179059,17,0.3215763236112808,11,0.22265785483813397,20,0.16320008069758138,15,0.13245656780439244,6,0.042745344495822284
638392,7,0.21899781960796041,18,0.20514280772532462,2,0.07230665744210507,8,0.05748677248052428,24,0.04471390159957048
587012,17,0.5657924921111147,4,0.1219324464177117,11,0.10231052263364564,0,0.054551431419793135,20,0.03819334588982732
642084,11,0.14132966991476206,3,0.13947904848745432,15,0.12080150046809754,17,0.08963969169714808,18,0.08626623730524018
245601,15,0.33088633670988155,7,0.15974612634329413,11,0.15800454433162583,17,0.12183001880120042,20,0.08046093554133729
370168,25,0.32240916640083855,20,0.2167995284295895,1,0.06568788646690443,9,0.04231417047100527,7,0.04131829826241744
337299,19,0.25933996620918676,25,0.15606997724780622,21,0.09357543213209092,20,0.08514641564658573,8,0.06345779826824033
586398,20,0.22220859927339617,0,0.1118724238545628,17,0.10782592877384946,19,0.09263052690639968,7,0.08880817528995638
27852,17,0.3242891259239948,11,0.24645264855705387,22,0.11262877311163286,20,0.10860043700756336,6,0.08097540475667252
684617,11,0.29241979250534617,17,0.12648732271196966,22,0.10712985899911666,7,0.10636691719609868,18,0.08330358464477951
416872,7,0.1554473279721365,8,0.10583892057887469,18,0.09650084820391325,15,0.09624748999420808,2,0.0824326619837502
245235,17,0.26172494650115774,11,0.15975420574319113,20,0.14651263296924774,6,0.11230991816653124,7,0.09936889930228959
483746,5,0.22414271778030426,1,0.16658449200173644,4,0.12547976449567536,7,0.10140929489512303,24,0.07070808618213324
483761,0,0.2842351423902308,22,0.2417300154375556,3,0.21696826535166344,4,0.05481761207133602,15,0.044708780230714854
577976,17,0.36381487622181813,6,0.27785198905375474,11,0.12339775880564546,15,0.07331235868898892,20,0.0432262864581349
631985,11,0.2777521423340702,7,0.19140004740063918,17,0.16460682479337355,15,0.0871754795993231,20,0.062443611056820614
266207,2,0.21585709249234628,16,0.19143963951754858,23,0.10844802031852835,13,0.07511433678359519,8,0.07504555195841628
11333,22,0.47866807573330844,0,0.31982561480828836,17,0.07296428204506179,15,0.04618815308760353,4,0.014067559060481712
323800,20,0.32845571141146174,11,0.26295556759236566,17,0.12677382771892176,7,0.06348265356233229,15,0.04388955609268438
570761,17,0.3618178241401579,11,0.09909778570923757,4,0.08528860742530188,8,0.08173663343878354,7,0.06516127141639583
50923,6,0.15744139887824973,3,0.13295815830061133,23,0.1305348666084988,0,0.0722647040837741,12,0.062325266180884395
319551,20,0.22646633877028263,11,0.22480801088562588,17,0.18552569276566555,6,0.11286742157439181,4,0.04560188585256916
6176,11,0.19856949857911432,20,0.16044743712192253,17,0.14688462636463076,0,0.0999789623305852,7,0.08719903202643436
514549,17,0.2940896566784668,11,0.17714474512642045,1,0.1277530329945122,20,0.04513013254369607,19,0.045032358051339164
674538,16,0.529378824401928,23,0.07604185228045515,7,0.05583030160968016,24,0.04289023612242174,10,0.04197757227774164
640986,20,0.21380297860279002,15,0.128743149336858,22,0.09602954708165427,0,0.08583680861324129,8,0.07163489733239453
320600,17,0.26926325018671027,11,0.19946659982130444,6,0.11078375815609702,20,0.08743300968631826,0,0.051584462020373534
622395,23,0.3804124364195714,2,0.08046815956669212,22,0.07574639776892897,16,0.0686044046408374,0,0.0685143930465556
674302,17,0.2800936232377996,15,0.16372762463581775,0,0.11067418339017329,22,0.07615416965060884,11,0.07532119451226937
457907,21,0.12908275747208864,19,0.1277417293914858,9,0.09564899833422731,20,0.09277821880584436,11,0.07980884707235332
614092,11,0.4188311718038973,17,0.1709696348705618,20,0.12277309064603524,6,0.11430318180644577,15,0.05681592073614943
215882,22,0.3253409664768254,0,0.2705866289594537,11,0.1292155436825985,17,0.12827919591789397,20,0.03189175028094378
657390,11,0.44718694130378966,17,0.2820059676883268,20,0.06554644794761214,6,0.05201961413717795,15,0.03557964215895606
341669,11,0.3779391500320354,17,0.21334923546933646,7,0.09609236315030598,20,0.05081914014946499,0,0.04673359136294065
676125,3,0.2273206113250223,18,0.17575048923559045,23,0.10355826083709681,0,0.06725155464939532,4,0.060230969231939206
104844,7,0.29780486012843516,3,0.24698570337638773,20,0.06080555108148163,18,0.06011960347368369,11,0.05877483255390764
277623,11,0.2940653388304225,17,0.28743532107637876,15,0.09176047132700649,7,0.061211538778562814,20,0.05089456196385489
639308,20,0.4062980218884572,7,0.13076957213454238,15,0.09665165062718765,11,0.08152856879246374,17,0.07150448793817231
414867,20,0.1405226146647353,7,0.12254860734141675,15,0.10941734524644625,0,0.10523623532294397,1,0.071880547387477
428115,7,0.13788591743142534,8,0.10933919719429327,19,0.09365019021137737,9,0.07761021909980088,20,0.0740090077076821
381972,11,0.3397765109392099,17,0.27388750580453525,15,0.09554882929509244,20,0.09119085121265502,6,0.06789522620341797
237925,7,0.21055901850147438,12,0.15557851194476274,9,0.13046203066325995,2,0.10407573364493339,18,0.08656942066390425
322447,20,0.14624591158151373,17,0.12260074933239438,7,0.11317860841982119,15,0.07277152505742523,8,0.05611699363183652
638201,20,0.33574140197476704,0,0.1294722629843681,19,0.09289405737628152,11,0.07873994507695392,17,0.06413504956982283
470586,16,0.5792511920886917,24,0.06946952886566314,2,0.06605455507338509,23,0.044162584259897567,8,0.030940858690391697
217148,23,0.2868042428945096,14,0.24559710992122213,16,0.1695707236161118,12,0.041659568286791154,10,0.028462675503357918
643579,7,0.22270427704291276,0,0.09754273515545238,3,0.09521278111533693,4,0.09329721735990781,22,0.06715092474260667
270482,1,0.2758183569552533,5,0.13205923783799015,4,0.09236661619760805,24,0.09117105957799097,0,0.07724191645563619
474553,11,0.1777491093942816,19,0.16616100271445727,17,0.1529254854852323,20,0.13601952689263186,23,0.05260158529592401
240797,2,0.16153486833962744,8,0.12385818704982839,4,0.11612452303172176,7,0.07908703260487839,22,0.07877893751158925
215860,17,0.212445152295688,22,0.19816301377009074,11,0.17572642754119333,0,0.1587202180035691,20,0.05803141351262314
263554,14,0.29062285256481374,24,0.21658309530105285,16,0.07816096768453401,23,0.0668195760543903,1,0.050108190403030016
578377,11,0.265923971052867,9,0.12100455539411913,12,0.09915633136118643,17,0.09694872781374686,7,0.06463301025883152
458505,2,0.17712924958237225,8,0.14245340305116214,16,0.12485387712689297,10,0.07589807687006811,23,0.06612975793466143
492565,20,0.22175445828118023,11,0.17706951519271966,17,0.12267992798380382,7,0.09195845763038772,19,0.07565028060736186
687936,20,0.14922971816521907,17,0.14428489316174736,4,0.1298371012596103,7,0.10869529817024903,0,0.09054790217980269
8993,15,0.1280832497788807,19,0.11957354869267174,20,0.11882637507966017,17,0.054050844858207193,5,0.04931138882569526
522590,22,0.2535147869288859,17,0.1892212009506366,11,0.18187182664664786,6,0.10658964084420952,0,0.0877997518294588
555423,18,0.48166146406752747,3,0.13604567780091817,2,0.11610431400267861,11,0.053155420017010485,8,0.048453016856411145
473860,11,0.2954158848677712,20,0.1981409294327752,17,0.17728478307512519,15,0.10228468954001771,4,0.0601605022705349
462419,15,0.15702879300657877,7,0.15032544765680367,18,0.11516549909906472,8,0.06264749708721645,20,0.059393194610123545
533258,17,0.3335060070551544,11,0.23318059587313092,20,0.12212111860932709,15,0.10753201935169134,7,0.04895417806938596
219825,8,0.09998444846863015,20,0.09029704104663366,19,0.08479816021387032,15,0.07336643130864264,2,0.06325673852960342
442311,17,0.19480701031635536,0,0.14282964565338271,23,0.13200040766137824,1,0.09765959729387812,11,0.06620490329388995
82923,15,0.18543883496290114,1,0.15217403962205156,19,0.11778288019473153,20,0.10151571087608287,5,0.06971653268202671
74235,6,0.3770164643991173,17,0.34753930517044035,11,0.1698151602511456,15,0.035351623303242846,20,0.023259615975500147
11335,17,0.40694733574360487,0,0.14932242829517425,11,0.1394181620258186,22,0.1117673960413259,20,0.05158076096511681
616217,11,0.3606792157213874,17,0.1980428143909271,15,0.10219220612215335,0,0.07022165135372023,20,0.07009648557035417
431862,23,0.15747607346653,0,0.13593463580574713,3,0.08060481194277846,1,0.07499227487968001,19,0.0738827682068606
275170,3,0.5834580579938972,18,0.10553410092931592,7,0.09441518307597344,20,0.04576113954706816,12,0.025114544565611116
323480,17,0.4829280438073769,20,0.134715660205629,15,0.12089137457187829,11,0.11730988555473341,6,0.06309634572480859
181268,14,0.14557463206971905,23,0.10626192628948464,10,0.0966992519901037,24,0.09345865339760094,22,0.09204632653239372
447921,16,0.18636816433545725,24,0.1698913209243049,14,0.1437203173566971,7,0.1262521210298217,23,0.06262355376462843
608574,11,0.2859781895231201,23,0.1364538842754119,17,0.11721602579699147,20,0.09950827859716936,19,0.0769563678860788
81349,20,0.3660291944705203,17,0.18334710478819943,15,0.15516101086462794,7,0.07501647171130173,4,0.050683800871339335
28568,17,0.341686778259286,15,0.12967496680212318,11,0.12148530314198884,20,0.09628212769334346,4,0.054384741290115196
66645,3,0.7528314853280554,0,0.048769647874507056,18,0.03226420869858016,7,0.022240583210924123,23,0.01810310086733342
555075,22,0.1375601996784468,7,0.12730180288435114,0,0.12346712862539976,15,0.11962785593253115,20,0.1153562054710094
84594,9,0.20699509476437564,7,0.19501343356176837,12,0.1533944964850273,11,0.07493162936754698,17,0.04633419205450013
6404,23,0.3611207273543189,20,0.08934285666901572,1,0.07444387695855659,17,0.06826236325409579,19,0.06436142265669512
617159,22,0.2187088949923534,0,0.20864511672973926,5,0.089155384742865,4,0.08414203862287602,8,0.0806043992696916
363455,19,0.22390691456960535,20,0.15049019236343428,6,0.12826074555767822,15,0.08451580581460337,17,0.07425935900145447
334475,20,0.3096612750931369,15,0.24116290206349433,11,0.09223988263934757,17,0.07617214526481582,7,0.07400200323379949
48709,11,0.32440319529285455,17,0.15906763077510402,7,0.14432872772339733,20,0.09560302518258192,15,0.045099541144468715
98035,22,0.1547447035795127,7,0.1313568246232414,0,0.12089152255396642,17,0.08905649056794206,20,0.08500051906315964
348723,12,0.21468756987942877,7,0.15332076764247754,23,0.1449200726583013,2,0.1127601603292079,9,0.1032276981398249
135422,3,0.3402782244362793,0,0.18771722589641926,17,0.12727235956058938,22,0.10514933060443991,11,0.046272490371155876
458503,10,0.37488174076656294,13,0.13964851837933223,16,0.0946938985374537,2,0.06384987912727497,8,0.0619559813698304
529428,20,0.36272922054587237,17,0.2594599191692526,11,0.14181243554149522,15,0.07352685676483126,6,0.02625139472429058
182308,25,0.2908165174900116,20,0.20469255985241924,1,0.17276339210127253,5,0.048063332136815594,21,0.04134869438653619
81325,17,0.38934103149475224,20,0.11571203889566836,15,0.10596655497825636,11,0.08795435056551887,0,0.08179720553990157
639414,20,0.27199980406671465,17,0.27043285904965086,11,0.11516733074796402,6,0.10220844589895571,7,0.06709627464135787
449574,11,0.43169553108108477,17,0.1513162654935056,7,0.11067570909533934,20,0.09402218579978838,22,0.07926574542350581
50809,4,0.2187659887876449,17,0.20787142050553933,15,0.09589010235521706,0,0.09282543932715874,20,0.09231142211972504
486595,21,0.14236552985178202,13,0.1319484087924581,20,0.0973841317340147,15,0.09465596574764623,19,0.08056354346605112
684480,6,0.6104656332113197,17,0.17299601809148757,11,0.06985530989423101,20,0.03174718545835617,0,0.020503730882969386
449252,23,0.19022109512086144,19,0.11876008379263141,1,0.07664761771513877,14,0.06459464235322881,20,0.05880281962017863
608595,17,0.32565325674521994,6,0.25724793390244605,11,0.16664430154716023,20,0.06882465155380289,15,0.04014459783644789
149484,25,0.22312160076611226,19,0.1864102916246148,20,0.17506171558182096,15,0.09918103094499287,1,0.0575337049271754
570604,15,0.5733114586135838,20,0.10941406313444663,17,0.06092454690640549,0,0.04924200887749935,11,0.046520940414588
505120,7,0.44825439392312744,18,0.1128483200161272,3,0.07464275719422413,2,0.05907433671067912,11,0.05057367922817983
317356,3,0.41559665297922577,7,0.21157208285256576,18,0.08449396647118915,0,0.05046083060841348,20,0.047013280962510465
239586,18,0.259481314180556,7,0.24332832542086202,11,0.08385706634928884,15,0.08323077227933162,3,0.04967674564792444
139086,3,0.7664519406190108,0,0.11476802315421615,22,0.05504523838856512,20,0.011958694697760673,7,0.010517903261085445
654520,7,0.28516361565461407,18,0.2709901718032798,3,0.15688597920760525,20,0.03829029900466745,11,0.03787953710404345
256643,3,0.20715243480506398,15,0.13435697861176385,0,0.10291804308132518,18,0.09120709285237823,20,0.0695190416933956
487235,17,0.29701523521030204,11,0.21439694847211724,15,0.14760448311298996,20,0.08786609878802894,6,0.06512602918807757
264495,4,0.36984473302035437,0,0.16134436144305012,1,0.10598121743401591,22,0.06965932503172503,17,0.049809818497098014
617147,25,0.22463403758494047,20,0.129463454837423,1,0.09848344245657294,6,0.07612473233236657,19,0.07570485123619934
564114,12,0.26419625463958624,22,0.12137011586676655,3,0.09924322254287325,9,0.09788925355263188,0,0.07627267547085292
547692,12,0.2788085120191834,9,0.17762497138705402,7,0.08001982228520937,0,0.07857323497263095,17,0.06225223808062275
587255,15,0.40488152833604035,0,0.1012510210114136,17,0.07978838176495519,22,0.06775807728274068,20,0.04966939071105825
215715,7,0.331459239267951,20,0.11754152304846362,12,0.10269888968749832,23,0.0690779024021058,19,0.05942782893401711
686155,11,0.29670252989034757,6,0.29135738679042494,17,0.24082314089965445,22,0.03453845862714202,20,0.028730643033654614
98152,11,0.13259499134307368,18,0.08485324539894729,19,0.0762622271131037,20,0.0742472161411787,5,0.06431279706425948
483713,7,0.3547967481082501,3,0.12419579481902636,18,0.1024180893469842,15,0.09135254494378202,11,0.07649607157293914
260446,14,0.1606938728557632,13,0.14875122992779383,10,0.11327950404479556,16,0.07955782700577284,1,0.06927419601325127
157085,19,0.09042990215926498,0,0.08635914997632264,17,0.08630663484443007,1,0.07033298242191512,25,0.0693543043547903
676156,11,0.19385575929002744,9,0.13175734191590502,7,0.11282194177948483,17,0.09875355203242944,18,0.09239211756534196
270472,23,0.13608490334208126,7,0.12515820651134904,8,0.10163462287154568,2,0.08620079698832195,11,0.0733716695315111
686667,7,0.36137964957338564,20,0.1623677228649836,18,0.07669481327487866,12,0.0627698967124506,9,0.05942316994456037
16807,8,0.13229123074336255,19,0.12100230202294766,13,0.08999092704376291,5,0.08468971768465071,25,0.07261371639792086
569371,7,0.23350222349787728,20,0.19645118999474898,11,0.0631892443649934,17,0.05955961860327844,0,0.05161132301441538
565674,15,0.20793052123477762,17,0.19469399058793824,20,0.11648776681632489,11,0.0804381028737644,7,0.0693935750546918
650911,3,0.20879936109415984,11,0.13020902237378873,7,0.11014371517134444,0,0.095332100628955,17,0.08007096602219585
277613,20,0.3060708321343806,15,0.1013280446973775,11,0.09616910913529586,17,0.0941204526355087,7,0.07819704989637438
219313,20,0.19581521900782747,15,0.19077694409640186,7,0.18207371719377982,18,0.056934825102151344,6,0.05118329202625898
431936,19,0.23687101856434933,20,0.15120652922254718,7,0.11570033714719247,12,0.09261135571930015,11,0.07944026514026734
684550,17,0.22937245322856503,19,0.1504650864410317,11,0.1244494499082612,23,0.07826457272114097,1,0.07333231660747551
344682,3,0.16202163720488968,7,0.13955631075586394,18,0.10423095047418354,0,0.1014351775797133,22,0.08619721026044055
441175,4,0.17276724411885416,20,0.1711403180692101,0,0.11740491051154048,17,0.09200839529587235,7,0.08639373416485198
401568,8,0.19958732911537505,20,0.08722363660744145,21,0.08707551393105763,19,0.07657974973423237,9,0.07269606015621938
565781,22,0.2606506374972929,11,0.25796891523704063,17,0.14619070563234562,0,0.13107387189881653,15,0.05030667576281486
441346,12,0.5974100165120778,9,0.2507655247794764,7,0.05794940516280145,2,0.018970365038245257,23,0.014062543825765024
451278,17,0.20551480080066103,22,0.16850754809658008,11,0.15674839990723102,0,0.09744347840923855,4,0.07731044717685319
8959,20,0.1804123438107481,15,0.1803180118423237,7,0.11994231548272553,17,0.11697320570344656,11,0.1035711183705521
618809,0,0.27574209755452905,20,0.15593743362767695,23,0.10949739746176876,1,0.08457311625142264,17,0.06403244095070304
590950,16,0.22161745897788407,2,0.13555129940050709,24,0.10284044056225582,8,0.07503730133766748,7,0.06695886007651994
111044,20,0.23833113360647484,11,0.12803812627240474,23,0.07518862134816141,1,0.07005691026861109,19,0.05406354234225123
377519,6,0.31747961190058144,15,0.26339213234939557,17,0.10833332927422325,0,0.049913209784296225,22,0.04630160639924196
84605,11,0.13617731465532218,8,0.12612914067526942,17,0.06869470444731368,19,0.06544604954730485,2,0.058987171238963514
119956,20,0.1966019799207734,15,0.15647218584971928,17,0.13843103020087005,0,0.07262356161599502,22,0.06908221657752468
463317,15,0.31888299360951067,20,0.21611490983194448,7,0.08645257648247234,11,0.06957836670219067,17,0.06739555865560745
449802,3,0.2442505132296045,11,0.1562931688847781,18,0.13198610293678661,7,0.11292195865790083,15,0.0872245206105982
155873,16,0.3141474416411099,10,0.11423963881790956,14,0.08758976738100482,7,0.0720160521231521,23,0.07121281590507121
266234,2,0.2627461947743525,18,0.1444899950241327,7,0.09199289779389802,8,0.08556848442933615,23,0.07307059662856158
353151,15,0.2270797459860517,11,0.18783113888962666,20,0.13679452753386584,17,0.10916695033257481,7,0.06714287789694756
395195,20,0.25847477155283427,19,0.25040138813146195,11,0.08515242253698098,7,0.0731348716744079,15,0.046682416052037434
399557,14,0.18500248926161897,1,0.14883962022665445,16,0.11301006596324731,24,0.07105088240157538,7,0.06046765633930051
524612,16,0.6126686647951043,23,0.13811999535373498,2,0.03060774056241103,12,0.02751048665945345,13,0.026862405387535714
170843,6,0.38158446292867676,17,0.25833768580901306,15,0.12155864506933893,11,0.07628440848010962,0,0.02857483079922359
547056,6,0.39646797087597385,17,0.1684865236724903,20,0.13289937921054645,0,0.07103062953663973,11,0.06266188815039223
58763,17,0.3231088952510553,20,0.24603085022269355,11,0.11975972925272188,6,0.11709627887823332,19,0.030374039989220846
554673,15,0.2118211651450995,20,0.17749822793000683,11,0.07506473757233406,25,0.07361157089215639,7,0.07161002490179376
185995,17,0.5194249633352191,6,0.13648945639405166,11,0.13158244928753063,0,0.0527223548249772,20,0.04444042817153832
512780,18,0.20014057413965933,7,0.15877143001005994,2,0.09978356861054218,15,0.08495490537323322,5,0.06117758057992602
317355,3,0.2825271698163048,7,0.1623772131105768,0,0.1460620845320499,22,0.12207849500938939,11,0.06263623305652426
98030,7,0.1420492437128541,25,0.1135690101885608,20,0.10865662794390211,9,0.0773343086067944,1,0.07215669187038962
466293,11,0.5662401738826138,17,0.3675921168532336,22,0.022571367036170215,0,0.00938461836296581,6,0.0069341455985116405
560040,3,0.18155395686587672,11,0.14337226587961632,17,0.1341602048201995,6,0.09080716375548614,0,0.086098623757753
431939,11,0.1871540197064244,20,0.15778205997129713,7,0.12249329536004805,17,0.11717659447918147,3,0.10621875301363129
608463,11,0.29793929857164525,17,0.2776213679618385,6,0.11163714585923132,15,0.09283207587592343,20,0.05434291459776905
654384,9,0.3180463859099392,12,0.29602810015268943,21,0.0782620077949089,20,0.06434473649506797,11,0.04647732252073299
483822,11,0.35156664420419437,15,0.12152383235009837,17,0.1158491307244354,7,0.11488689064620457,22,0.0482276246627386
378458,17,0.22098270783585214,20,0.12260910732474083,6,0.10774231745684892,11,0.09091605883917304,0,0.07384383649824493
178654,7,0.2551015391658586,4,0.10451505550334081,0,0.08877140768308617,18,0.06617990123963383,22,0.06494148384211067
16096,0,0.19741150836850058,22,0.17576033697039922,9,0.10941173516701456,17,0.07136727360157273,12,0.06810184392343173
541742,20,0.2624957788726659,17,0.15392786522697033,7,0.12263231152383695,0,0.07198727126625028,22,0.07113717717996629
408123,19,0.24365956409730555,21,0.1390795948992802,25,0.11760240141591681,13,0.07291231853969021,20,0.05703792750458235
136708,23,0.18572760483106315,19,0.14740509797193593,20,0.13103617221729827,11,0.12592127376374382,3,0.07880332813833289
587009,17,0.4396333705093076,11,0.3585299136734874,6,0.04834374948558547,7,0.03539052835485929,20,0.03130188575113414
120665,24,0.1427935631476741,18,0.12016837283801113,7,0.0914576990828512,5,0.08327223017687303,23,0.05957362394678992
399611,20,0.29701436016723703,25,0.11801962420173577,7,0.11536876082473216,19,0.11135760542712583,17,0.06553356851306383
652999,11,0.24359201525212723,17,0.15065643818634722,7,0.11892155282575284,22,0.09402689139227455,0,0.05584834679698759
127033,17,0.3174214133202537,11,0.24032928990529107,15,0.10642204459047276,6,0.077112152424556,20,0.07075298277975066
316262,2,0.310351537192914,18,0.1992829745853568,12,0.10582570275893055,3,0.08116389644280121,23,0.06387314962107854
114798,15,0.19113181512176788,4,0.12472686282978342,0,0.11288632124221754,17,0.08614392650257936,1,0.08034078907695762
266883,19,0.09764400071290157,20,0.09755954366660555,14,0.07840278262238697,7,0.07089121335114984,15,0.06358330979755741
544543,17,0.30786088782055615,20,0.19664524663130142,11,0.1786733035041865,6,0.10989418526014104,15,0.09684328325735526
275335,17,0.21902126026865307,11,0.20277490535030776,7,0.10806800448049313,9,0.08165970881326991,0,0.07562953236295443
577959,22,0.4050351914229561,0,0.1719539586335052,17,0.11805845126455075,7,0.09619426077688731,20,0.053561037243391466
169971,17,0.3299863075724575,0,0.118941807284734,4,0.11132420355751269,22,0.10310467876246585,20,0.09373132297977105
102626,17,0.3060557408504555,6,0.30030370753767477,11,0.2475187965199538,20,0.05137404804535223,7,0.020282180139424347
180482,16,0.4627672896558315,10,0.18564487911847624,13,0.07939088103343,2,0.06601923709154897,23,0.032109848241175
28596,17,0.6557470791994978,11,0.08820934119806784,15,0.06370685206192259,4,0.052389501591478926,0,0.03875545454320134
168304,20,0.16278645131556524,7,0.14761311643133138,19,0.06396552297743544,1,0.057851148620534275,11,0.05269751642970568
271613,22,0.34050449171799413,0,0.14415471057615153,4,0.09708259411337404,17,0.08889414338408184,18,0.06933277601945227
441537,20,0.1922243714025185,6,0.17185019682340769,17,0.16448726501314107,11,0.12634247732676224,0,0.09607757952518962
423008,20,0.21527736747022372,7,0.14727615111774703,18,0.1316164819500204,3,0.08798156396172732,11,0.0750938666953453
532928,24,0.15615885304684995,8,0.12673303810901002,14,0.09601604788977405,19,0.0642052636791986,13,0.0596121836042389
456972,18,0.20841290125418546,22,0.17171838154234995,3,0.11883745971825899,0,0.11829625750878842,2,0.08889278624514786
652992,9,0.13369001112057102,7,0.1327808180541214,17,0.12251949737673534,20,0.08645969069219366,12,0.06985000306054848
510950,6,0.3382194034919773,17,0.19528849706425833,11,0.16294622357597743,15,0.09449478417034232,20,0.042830689736686856
592093,11,0.31190802589937705,15,0.19738861157088372,17,0.18083976714354544,22,0.07134222092936754,0,0.055379872061392874
131562,12,0.19682241596194078,23,0.14723524567492724,7,0.12481169775991638,9,0.11402815439047985,2,0.10128233100224833
158140,17,0.13839089815626707,11,0.1371123860491811,22,0.13309325656917936,0,0.11082245306359964,4,0.0708817961281109
417993,17,0.37435341246588305,11,0.24210753744768052,20,0.0864905147461219,22,0.07678352286623402,15,0.0710021238146419
